,mechanism,type,rate,nrow,ncol,seconds_runtime
8136,EAR,MissingValueString,0.75,1000,6,0.0055136680603027
8137,EAR,MissingValueString,0.75,1000,6,0.0053606033325195
8138,EAR,MissingValueString,0.75,1000,6,0.0055696964263916
8139,EAR,MissingValueString,0.75,1000,6,0.0056521892547607
8140,EAR,MissingValueString,0.9,1000,6,0.0058066844940185
8141,EAR,MissingValueString,0.9,1000,6,0.0050811767578125
8142,EAR,MissingValueString,0.9,1000,6,0.0049877166748046
8143,EAR,MissingValueString,0.9,1000,6,0.0051774978637695
8144,EAR,MissingValueString,0.9,1000,6,0.0050678253173828
8145,EAR,MissingValueString,0.9,1000,6,0.0050182342529296
8146,EAR,MissingValueString,0.9,1000,6,0.0050320625305175
8147,EAR,MissingValueString,0.9,1000,6,0.0050852298736572
8148,EAR,MissingValueString,0.9,1000,6,0.0050094127655029
8149,EAR,MissingValueString,0.9,1000,6,0.0051138401031494
8150,EAR,MissingValueString,0.1,1000,8,0.0048072338104248
8151,EAR,MissingValueString,0.1,1000,8,0.004446268081665
8152,EAR,MissingValueString,0.1,1000,8,0.0042190551757812
8153,EAR,MissingValueString,0.1,1000,8,0.0044281482696533
8154,EAR,MissingValueString,0.1,1000,8,0.0042600631713867
8155,EAR,MissingValueString,0.1,1000,8,0.0043869018554687
8156,EAR,MissingValueString,0.1,1000,8,0.004230260848999
8157,EAR,MissingValueString,0.1,1000,8,0.0043616294860839
8158,EAR,MissingValueString,0.1,1000,8,0.0042805671691894
8159,EAR,MissingValueString,0.1,1000,8,0.004368782043457
8160,EAR,MissingValueString,0.25,1000,8,0.0056445598602294
8161,EAR,MissingValueString,0.25,1000,8,0.0043942928314208
8162,EAR,MissingValueString,0.25,1000,8,0.0053367614746093
8163,EAR,MissingValueString,0.25,1000,8,0.0051479339599609
8164,EAR,MissingValueString,0.25,1000,8,0.0057930946350097
8165,EAR,MissingValueString,0.25,1000,8,0.0057439804077148
8166,EAR,MissingValueString,0.25,1000,8,0.0047831535339355
8167,EAR,MissingValueString,0.25,1000,8,0.0066621303558349
8168,EAR,MissingValueString,0.25,1000,8,0.0049052238464355
8169,EAR,MissingValueString,0.25,1000,8,0.0047793388366699
8170,EAR,MissingValueString,0.5,1000,8,0.0055716037750244
8171,EAR,MissingValueString,0.5,1000,8,0.0046508312225341
8172,EAR,MissingValueString,0.5,1000,8,0.0046172142028808
8173,EAR,MissingValueString,0.5,1000,8,0.0048520565032958
8174,EAR,MissingValueString,0.5,1000,8,0.004702091217041
8175,EAR,MissingValueString,0.5,1000,8,0.0045998096466064
8176,EAR,MissingValueString,0.5,1000,8,0.0045645236968994
8177,EAR,MissingValueString,0.5,1000,8,0.0049035549163818
8178,EAR,MissingValueString,0.5,1000,8,0.0047259330749511
8179,EAR,MissingValueString,0.5,1000,8,0.0049872398376464
8180,EAR,MissingValueString,0.75,1000,8,0.0059425830841064
8181,EAR,MissingValueString,0.75,1000,8,0.0054860115051269
8182,EAR,MissingValueString,0.75,1000,8,0.0049211978912353
8183,EAR,MissingValueString,0.75,1000,8,0.0055181980133056
8184,EAR,MissingValueString,0.75,1000,8,0.0051188468933105
8185,EAR,MissingValueString,0.75,1000,8,0.0052824020385742
8186,EAR,MissingValueString,0.75,1000,8,0.0053064823150634
8187,EAR,MissingValueString,0.75,1000,8,0.0061433315277099
8188,EAR,MissingValueString,0.75,1000,8,0.0053226947784423
8189,EAR,MissingValueString,0.75,1000,8,0.0052137374877929
8190,EAR,MissingValueString,0.1,1000,10,0.0051400661468505
8191,EAR,MissingValueString,0.1,1000,10,0.0043001174926757
8192,EAR,MissingValueString,0.1,1000,10,0.0044867992401123
8193,EAR,MissingValueString,0.1,1000,10,0.0043170452117919
8194,EAR,MissingValueString,0.1,1000,10,0.0044121742248535
8195,EAR,MissingValueString,0.1,1000,10,0.0048081874847412
8196,EAR,MissingValueString,0.1,1000,10,0.0046052932739257
8197,EAR,MissingValueString,0.1,1000,10,0.0045464038848876
8198,EAR,MissingValueString,0.1,1000,10,0.0042052268981933
8199,EAR,MissingValueString,0.1,1000,10,0.0045292377471923
8200,EAR,MissingValueString,0.9,1000,8,0.0059623718261718
8201,EAR,MissingValueString,0.9,1000,8,0.0052301883697509
8202,EAR,MissingValueString,0.9,1000,8,0.0051832199096679
8203,EAR,MissingValueString,0.9,1000,8,0.0054872035980224
8204,EAR,MissingValueString,0.9,1000,8,0.0053539276123046
8205,EAR,MissingValueString,0.9,1000,8,0.0051887035369873
8206,EAR,MissingValueString,0.9,1000,8,0.0051572322845458
8207,EAR,MissingValueString,0.9,1000,8,0.0054466724395751
8208,EAR,MissingValueString,0.9,1000,8,0.0053279399871826
8209,EAR,MissingValueString,0.9,1000,8,0.0053920745849609
8210,EAR,MissingValueString,0.25,1000,10,0.0053732395172119
8211,EAR,MissingValueString,0.25,1000,10,0.0045442581176757
8212,EAR,MissingValueString,0.25,1000,10,0.0047729015350341
8213,EAR,MissingValueString,0.25,1000,10,0.0047395229339599
8214,EAR,MissingValueString,0.25,1000,10,0.0045926570892333
8215,EAR,MissingValueString,0.25,1000,10,0.0048763751983642
8216,EAR,MissingValueString,0.25,1000,10,0.0045585632324218
8217,EAR,MissingValueString,0.25,1000,10,0.0048558712005615
8218,EAR,MissingValueString,0.25,1000,10,0.0045645236968994
8219,EAR,MissingValueString,0.25,1000,10,0.0047824382781982
8220,EAR,MissingValueString,0.5,1000,10,0.0054523944854736
8221,EAR,MissingValueString,0.5,1000,10,0.0051631927490234
8222,EAR,MissingValueString,0.5,1000,10,0.005173921585083
8223,EAR,MissingValueString,0.5,1000,10,0.0049042701721191
8224,EAR,MissingValueString,0.5,1000,10,0.0049788951873779
8225,EAR,MissingValueString,0.5,1000,10,0.0049831867218017
8226,EAR,MissingValueString,0.5,1000,10,0.0048122406005859
8227,EAR,MissingValueString,0.5,1000,10,0.0050463676452636
8228,EAR,MissingValueString,0.5,1000,10,0.0047636032104492
8229,EAR,MissingValueString,0.5,1000,10,0.0049922466278076
8230,EAR,MissingValueString,0.75,1000,10,0.0059919357299804
8231,EAR,MissingValueString,0.75,1000,10,0.0060532093048095
8232,EAR,MissingValueString,0.75,1000,10,0.0056221485137939
8233,EAR,MissingValueString,0.75,1000,10,0.0058109760284423
8234,EAR,MissingValueString,0.75,1000,10,0.00563645362854
8235,EAR,MissingValueString,0.75,1000,10,0.0055131912231445
8236,EAR,MissingValueString,0.75,1000,10,0.0055313110351562
8237,EAR,MissingValueString,0.75,1000,10,0.0054574012756347
8238,EAR,MissingValueString,0.75,1000,10,0.0051512718200683
8239,EAR,MissingValueString,0.75,1000,10,0.0053992271423339
8240,EAR,MissingValueString,0.9,1000,10,0.006115436553955
8241,EAR,MissingValueString,0.9,1000,10,0.0055561065673828
8242,EAR,MissingValueString,0.9,1000,10,0.0054643154144287
8243,EAR,MissingValueString,0.9,1000,10,0.0058586597442626
8244,EAR,MissingValueString,0.9,1000,10,0.0053813457489013
8245,EAR,MissingValueString,0.9,1000,10,0.0056431293487548
8246,EAR,MissingValueString,0.9,1000,10,0.0056550502777099
8247,EAR,MissingValueString,0.9,1000,10,0.0055456161499023
8248,EAR,MissingValueString,0.9,1000,10,0.0055441856384277
8249,EAR,MissingValueString,0.9,1000,10,0.0054974555969238
8250,EAR,MissingValueString,0.25,100,2,0.0040271282196044
8251,EAR,MissingValueString,0.25,100,2,0.0034925937652587
8252,EAR,MissingValueString,0.25,100,2,0.0034468173980712
8253,EAR,MissingValueString,0.25,100,2,0.0033109188079833
8254,EAR,MissingValueString,0.25,100,2,0.0036332607269287
8255,EAR,MissingValueString,0.25,100,2,0.0033743381500244
8256,EAR,MissingValueString,0.25,100,2,0.0034964084625244
8257,EAR,MissingValueString,0.25,100,2,0.0035076141357421
8258,EAR,MissingValueString,0.25,100,2,0.0035135746002197
8259,EAR,MissingValueString,0.25,100,2,0.0034842491149902
8260,EAR,MissingValueString,0.1,100,2,0.0041053295135498
8261,EAR,MissingValueString,0.1,100,2,0.003533124923706
8262,EAR,MissingValueString,0.1,100,2,0.0032451152801513
8263,EAR,MissingValueString,0.1,100,2,0.0031182765960693
8264,EAR,MissingValueString,0.1,100,2,0.0032274723052978
8265,EAR,MissingValueString,0.1,100,2,0.0035123825073242
8266,EAR,MissingValueString,0.1,100,2,0.0032553672790527
8267,EAR,MissingValueString,0.1,100,2,0.0032727718353271
8268,EAR,MissingValueString,0.1,100,2,0.0032999515533447
8269,EAR,MissingValueString,0.1,100,2,0.0033283233642578
8270,EAR,MissingValueString,0.5,100,2,0.0039722919464111
8271,EAR,MissingValueString,0.5,100,2,0.003469705581665
8272,EAR,MissingValueString,0.5,100,2,0.0031831264495849
8273,EAR,MissingValueString,0.5,100,2,0.0031614303588867
8274,EAR,MissingValueString,0.5,100,2,0.0033919811248779
8275,EAR,MissingValueString,0.5,100,2,0.0032274723052978
8276,EAR,MissingValueString,0.5,100,2,0.003204345703125
8277,EAR,MissingValueString,0.5,100,2,0.003176212310791
8278,EAR,MissingValueString,0.5,100,2,0.0034694671630859
8279,EAR,MissingValueString,0.5,100,2,0.0031619071960449
8280,EAR,MissingValueString,0.75,100,2,0.0039689540863037
8281,EAR,MissingValueString,0.75,100,2,0.0034542083740234
8282,EAR,MissingValueString,0.75,100,2,0.0032908916473388
8283,EAR,MissingValueString,0.75,100,2,0.0032310485839843
8284,EAR,MissingValueString,0.75,100,2,0.0032086372375488
8285,EAR,MissingValueString,0.75,100,2,0.0035066604614257
8286,EAR,MissingValueString,0.75,100,2,0.003232717514038
8287,EAR,MissingValueString,0.75,100,2,0.0031988620758056
8288,EAR,MissingValueString,0.75,100,2,0.0033800601959228
8289,EAR,MissingValueString,0.75,100,2,0.0032689571380615
8290,EAR,MissingValueString,0.9,100,2,0.004209280014038
8291,EAR,MissingValueString,0.9,100,2,0.0039339065551757
8292,EAR,MissingValueString,0.9,100,2,0.0040111541748046
8293,EAR,MissingValueString,0.9,100,2,0.0035235881805419
8294,EAR,MissingValueString,0.9,100,2,0.0032508373260498
8295,EAR,MissingValueString,0.9,100,2,0.0033810138702392
8296,EAR,MissingValueString,0.9,100,2,0.0034265518188476
8297,EAR,MissingValueString,0.9,100,2,0.0032274723052978
8298,EAR,MissingValueString,0.9,100,2,0.0034966468811035
8299,EAR,MissingValueString,0.9,100,2,0.0032308101654052
8300,EAR,MissingValueString,0.1,100,4,0.0045115947723388
8301,EAR,MissingValueString,0.1,100,4,0.0035626888275146
8302,EAR,MissingValueString,0.1,100,4,0.003671646118164
8303,EAR,MissingValueString,0.1,100,4,0.0033690929412841
8304,EAR,MissingValueString,0.1,100,4,0.0043914318084716
8305,EAR,MissingValueString,0.1,100,4,0.0033960342407226
8306,EAR,MissingValueString,0.1,100,4,0.003702163696289
8307,EAR,MissingValueString,0.1,100,4,0.0044083595275878
8308,EAR,MissingValueString,0.1,100,4,0.0037417411804199
8309,EAR,MissingValueString,0.1,100,4,0.0034613609313964
8310,EAR,MissingValueString,0.25,100,4,0.0040018558502197
8311,EAR,MissingValueString,0.25,100,4,0.0039832592010498
8312,EAR,MissingValueString,0.25,100,4,0.0042231082916259
8313,EAR,MissingValueString,0.25,100,4,0.0043003559112548
8314,EAR,MissingValueString,0.25,100,4,0.0039236545562744
8315,EAR,MissingValueString,0.25,100,4,0.0034339427947998
8316,EAR,MissingValueString,0.25,100,4,0.0035240650177001
8317,EAR,MissingValueString,0.25,100,4,0.0032894611358642
8318,EAR,MissingValueString,0.25,100,4,0.0031826496124267
8319,EAR,MissingValueString,0.25,100,4,0.0040235519409179
8320,EAR,MissingValueString,0.5,100,4,0.004082441329956
8321,EAR,MissingValueString,0.5,100,4,0.0031876564025878
8322,EAR,MissingValueString,0.5,100,4,0.0034551620483398
8323,EAR,MissingValueString,0.5,100,4,0.0032129287719726
8324,EAR,MissingValueString,0.5,100,4,0.0032649040222167
8325,EAR,MissingValueString,0.5,100,4,0.0033979415893554
8326,EAR,MissingValueString,0.5,100,4,0.0031862258911132
8327,EAR,MissingValueString,0.5,100,4,0.0034914016723632
8328,EAR,MissingValueString,0.5,100,4,0.0031764507293701
8329,EAR,MissingValueString,0.5,100,4,0.0034825801849365
8330,EAR,MissingValueString,0.75,100,4,0.0039546489715576
8331,EAR,MissingValueString,0.75,100,4,0.0033571720123291
8332,EAR,MissingValueString,0.75,100,4,0.0033783912658691
8333,EAR,MissingValueString,0.75,100,4,0.003258466720581
8334,EAR,MissingValueString,0.75,100,4,0.0035059452056884
8335,EAR,MissingValueString,0.75,100,4,0.0033998489379882
8336,EAR,MissingValueString,0.75,100,4,0.0032718181610107
8337,EAR,MissingValueString,0.75,100,4,0.0034914016723632
8338,EAR,MissingValueString,0.75,100,4,0.003258466720581
8339,EAR,MissingValueString,0.75,100,4,0.0032811164855957
8340,EAR,MissingValueString,0.9,100,4,0.0046391487121582
8341,EAR,MissingValueString,0.9,100,4,0.0040860176086425
8342,EAR,MissingValueString,0.9,100,4,0.0039899349212646
8343,EAR,MissingValueString,0.9,100,4,0.0039091110229492
8344,EAR,MissingValueString,0.9,100,4,0.0041940212249755
8345,EAR,MissingValueString,0.9,100,4,0.0037779808044433
8346,EAR,MissingValueString,0.9,100,4,0.004488468170166
8347,EAR,MissingValueString,0.9,100,4,0.0039682388305664
8348,EAR,MissingValueString,0.9,100,4,0.004016637802124
8349,EAR,MissingValueString,0.9,100,4,0.0040619373321533
8350,EAR,MissingValueString,0.1,100,6,0.0037970542907714
8351,EAR,MissingValueString,0.1,100,6,0.0034785270690917
8352,EAR,MissingValueString,0.1,100,6,0.0031533241271972
8353,EAR,MissingValueString,0.1,100,6,0.0031707286834716
8354,EAR,MissingValueString,0.1,100,6,0.00319504737854
8355,EAR,MissingValueString,0.1,100,6,0.0034248828887939
8356,EAR,MissingValueString,0.1,100,6,0.0031862258911132
8357,EAR,MissingValueString,0.1,100,6,0.0031633377075195
8358,EAR,MissingValueString,0.1,100,6,0.0034558773040771
8359,EAR,MissingValueString,0.1,100,6,0.0031690597534179
8360,EAR,MissingValueString,0.1,1000000,2,1.6700925827026367
8361,EAR,MissingValueString,0.1,1000000,2,1.397803783416748
8362,EAR,MissingValueString,0.1,1000000,2,1.401163101196289
8363,EAR,MissingValueString,0.1,1000000,2,1.406138896942139
8364,EAR,MissingValueString,0.1,1000000,2,1.4099364280700684
8365,EAR,MissingValueString,0.1,1000000,2,1.4079992771148682
8366,EAR,MissingValueString,0.1,1000000,2,1.406625747680664
8367,EAR,MissingValueString,0.1,1000000,2,1.4044702053070068
8368,EAR,MissingValueString,0.1,1000000,2,1.3966803550720217
8369,EAR,MissingValueString,0.1,1000000,2,1.4142389297485352
8370,EAR,MissingValueString,0.25,100,6,0.0040185451507568
8371,EAR,MissingValueString,0.25,100,6,0.0034272670745849
8372,EAR,MissingValueString,0.25,100,6,0.0033822059631347
8373,EAR,MissingValueString,0.25,100,6,0.00341796875
8374,EAR,MissingValueString,0.25,100,6,0.0035822391510009
8375,EAR,MissingValueString,0.25,100,6,0.0033247470855712
8376,EAR,MissingValueString,0.25,100,6,0.0034976005554199
8377,EAR,MissingValueString,0.25,100,6,0.0031807422637939
8378,EAR,MissingValueString,0.25,100,6,0.0035328865051269
8379,EAR,MissingValueString,0.25,100,6,0.0032587051391601
8380,EAR,MissingValueString,0.5,100,6,0.004976749420166
8381,EAR,MissingValueString,0.5,100,6,0.0039985179901123
8382,EAR,MissingValueString,0.5,100,6,0.0041794776916503
8383,EAR,MissingValueString,0.5,100,6,0.0043089389801025
8384,EAR,MissingValueString,0.5,100,6,0.0039598941802978
8385,EAR,MissingValueString,0.5,100,6,0.0040390491485595
8386,EAR,MissingValueString,0.5,100,6,0.0041162967681884
8387,EAR,MissingValueString,0.5,100,6,0.0039432048797607
8388,EAR,MissingValueString,0.5,100,6,0.004021406173706
8389,EAR,MissingValueString,0.5,100,6,0.0039057731628417
8390,EAR,MissingValueString,0.9,100,6,0.0046441555023193
8391,EAR,MissingValueString,0.9,100,6,0.00404953956604
8392,EAR,MissingValueString,0.9,100,6,0.0039634704589843
8393,EAR,MissingValueString,0.9,100,6,0.0037105083465576
8394,EAR,MissingValueString,0.9,100,6,0.0040435791015625
8395,EAR,MissingValueString,0.9,100,6,0.0038378238677978
8396,EAR,MissingValueString,0.9,100,6,0.0039811134338378
8397,EAR,MissingValueString,0.9,100,6,0.0039775371551513
8398,EAR,MissingValueString,0.9,100,6,0.003782033920288
8399,EAR,MissingValueString,0.9,100,6,0.004026174545288
8400,EAR,MissingValueString,0.75,100,6,0.0049681663513183
8401,EAR,MissingValueString,0.75,100,6,0.0042383670806884
8402,EAR,MissingValueString,0.75,100,6,0.0046100616455078
8403,EAR,MissingValueString,0.75,100,6,0.0043232440948486
8404,EAR,MissingValueString,0.75,100,6,0.0042974948883056
8405,EAR,MissingValueString,0.75,100,6,0.0042531490325927
8406,EAR,MissingValueString,0.75,100,6,0.004068374633789
8407,EAR,MissingValueString,0.75,100,6,0.0042955875396728
8408,EAR,MissingValueString,0.75,100,6,0.0041429996490478
8409,EAR,MissingValueString,0.75,100,6,0.0043065547943115
8410,EAR,MissingValueString,0.1,100,8,0.0042543411254882
8411,EAR,MissingValueString,0.1,100,8,0.0032651424407958
8412,EAR,MissingValueString,0.1,100,8,0.0042152404785156
8413,EAR,MissingValueString,0.1,100,8,0.0039894580841064
8414,EAR,MissingValueString,0.1,100,8,0.0039923191070556
8415,EAR,MissingValueString,0.1,100,8,0.003957986831665
8416,EAR,MissingValueString,0.1,100,8,0.0038418769836425
8417,EAR,MissingValueString,0.1,100,8,0.0041866302490234
8418,EAR,MissingValueString,0.1,100,8,0.0038986206054687
8419,EAR,MissingValueString,0.1,100,8,0.0043056011199951
8420,EAR,MissingValueString,0.25,100,8,0.0043857097625732
8421,EAR,MissingValueString,0.25,100,8,0.003824234008789
8422,EAR,MissingValueString,0.25,100,8,0.0038340091705322
8423,EAR,MissingValueString,0.25,100,8,0.0036969184875488
8424,EAR,MissingValueString,0.25,100,8,0.0038404464721679
8425,EAR,MissingValueString,0.25,100,8,0.0037064552307128
8426,EAR,MissingValueString,0.25,100,8,0.0039403438568115
8427,EAR,MissingValueString,0.25,100,8,0.0036020278930664
8428,EAR,MissingValueString,0.25,100,8,0.0039749145507812
8429,EAR,MissingValueString,0.25,100,8,0.0038130283355712
8430,EAR,MissingValueString,0.5,100,8,0.0042452812194824
8431,EAR,MissingValueString,0.5,100,8,0.0034825801849365
8432,EAR,MissingValueString,0.5,100,8,0.003408670425415
8433,EAR,MissingValueString,0.5,100,8,0.0035614967346191
8434,EAR,MissingValueString,0.5,100,8,0.0034143924713134
8435,EAR,MissingValueString,0.5,100,8,0.0035731792449951
8436,EAR,MissingValueString,0.5,100,8,0.0034246444702148
8437,EAR,MissingValueString,0.5,100,8,0.0039010047912597
8438,EAR,MissingValueString,0.5,100,8,0.0033357143402099
8439,EAR,MissingValueString,0.5,100,8,0.0036525726318359
8440,EAR,MissingValueString,0.75,100,8,0.0053808689117431
8441,EAR,MissingValueString,0.75,100,8,0.0046892166137695
8442,EAR,MissingValueString,0.75,100,8,0.0047404766082763
8443,EAR,MissingValueString,0.75,100,8,0.0047001838684082
8444,EAR,MissingValueString,0.75,100,8,0.004326581954956
8445,EAR,MissingValueString,0.75,100,8,0.0039060115814208
8446,EAR,MissingValueString,0.75,100,8,0.0034973621368408
8447,EAR,MissingValueString,0.75,100,8,0.0034985542297363
8448,EAR,MissingValueString,0.75,100,8,0.0034849643707275
8449,EAR,MissingValueString,0.75,100,8,0.0035207271575927
8450,EAR,MissingValueString,0.9,100,8,0.0045876502990722
8451,EAR,MissingValueString,0.9,100,8,0.0039141178131103
8452,EAR,MissingValueString,0.9,100,8,0.003908634185791
8453,EAR,MissingValueString,0.9,100,8,0.0040535926818847
8454,EAR,MissingValueString,0.9,100,8,0.0037982463836669
8455,EAR,MissingValueString,0.9,100,8,0.0041005611419677
8456,EAR,MissingValueString,0.9,100,8,0.0037496089935302
8457,EAR,MissingValueString,0.9,100,8,0.0040781497955322
8458,EAR,MissingValueString,0.9,100,8,0.0038821697235107
8459,EAR,MissingValueString,0.9,100,8,0.0039594173431396
8460,EAR,MissingValueString,0.25,100,10,0.0046842098236083
8461,EAR,MissingValueString,0.25,100,10,0.0039169788360595
8462,EAR,MissingValueString,0.25,100,10,0.0041632652282714
8463,EAR,MissingValueString,0.25,100,10,0.0041191577911376
8464,EAR,MissingValueString,0.25,100,10,0.0039393901824951
8465,EAR,MissingValueString,0.25,100,10,0.0041480064392089
8466,EAR,MissingValueString,0.25,100,10,0.0040867328643798
8467,EAR,MissingValueString,0.25,100,10,0.0039429664611816
8468,EAR,MissingValueString,0.25,100,10,0.0040366649627685
8469,EAR,MissingValueString,0.25,100,10,0.0040991306304931
8470,EAR,MissingValueString,0.1,100,10,0.0048296451568603
8471,EAR,MissingValueString,0.1,100,10,0.0041723251342773
8472,EAR,MissingValueString,0.1,100,10,0.0041027069091796
8473,EAR,MissingValueString,0.1,100,10,0.0041279792785644
8474,EAR,MissingValueString,0.1,100,10,0.0041632652282714
8475,EAR,MissingValueString,0.1,100,10,0.0039565563201904
8476,EAR,MissingValueString,0.1,100,10,0.0040714740753173
8477,EAR,MissingValueString,0.1,100,10,0.0041966438293457
8478,EAR,MissingValueString,0.1,100,10,0.0042915344238281
8479,EAR,MissingValueString,0.1,100,10,0.0042176246643066
8480,EAR,MissingValueString,0.5,100,10,0.0050299167633056
8481,EAR,MissingValueString,0.5,100,10,0.0041332244873046
8482,EAR,MissingValueString,0.5,100,10,0.0041234493255615
8483,EAR,MissingValueString,0.5,100,10,0.0041568279266357
8484,EAR,MissingValueString,0.5,100,10,0.0042572021484375
8485,EAR,MissingValueString,0.5,100,10,0.0040433406829833
8486,EAR,MissingValueString,0.5,100,10,0.0040802955627441
8487,EAR,MissingValueString,0.5,100,10,0.0043179988861083
8488,EAR,MissingValueString,0.5,100,10,0.0041675567626953
8489,EAR,MissingValueString,0.5,100,10,0.0039944648742675
8490,EAR,MissingValueString,0.75,100,10,0.0038778781890869
8491,EAR,MissingValueString,0.75,100,10,0.0035538673400878
8492,EAR,MissingValueString,0.75,100,10,0.0033206939697265
8493,EAR,MissingValueString,0.75,100,10,0.0034143924713134
8494,EAR,MissingValueString,0.75,100,10,0.003425121307373
8495,EAR,MissingValueString,0.75,100,10,0.0034670829772949
8496,EAR,MissingValueString,0.75,100,10,0.0033893585205078
8497,EAR,MissingValueString,0.75,100,10,0.0032625198364257
8498,EAR,MissingValueString,0.75,100,10,0.0035138130187988
8499,EAR,MissingValueString,0.75,100,10,0.0033004283905029
8500,EAR,MissingValueString,0.1,1000000,4,1.592256784439087
8501,EAR,MissingValueString,0.1,1000000,4,1.5094757080078125
8502,EAR,MissingValueString,0.1,1000000,4,1.495537042617798
8503,EAR,MissingValueString,0.1,1000000,4,1.583147048950195
8504,EAR,MissingValueString,0.1,1000000,4,1.5035085678100586
8505,EAR,MissingValueString,0.1,1000000,4,1.5156407356262207
8506,EAR,MissingValueString,0.1,1000000,4,1.5254781246185305
8507,EAR,MissingValueString,0.1,1000000,4,1.524261236190796
8508,EAR,MissingValueString,0.1,1000000,4,1.5258684158325195
8509,EAR,MissingValueString,0.1,1000000,4,1.5422577857971191
8510,EAR,MissingValueString,0.9,100,10,0.0056750774383544
8511,EAR,MissingValueString,0.9,100,10,0.0044305324554443
8512,EAR,MissingValueString,0.9,100,10,0.0047152042388916
8513,EAR,MissingValueString,0.9,100,10,0.0047793388366699
8514,EAR,MissingValueString,0.9,100,10,0.0070233345031738
8515,EAR,MissingValueString,0.9,100,10,0.0062892436981201
8516,EAR,MissingValueString,0.9,100,10,0.0045974254608154
8517,EAR,MissingValueString,0.9,100,10,0.004378318786621
8518,EAR,MissingValueString,0.9,100,10,0.0044798851013183
8519,EAR,MissingValueString,0.9,100,10,0.0052661895751953
8520,EAR,MissingValueString,0.25,1000000,2,1.6040468215942385
8521,EAR,MissingValueString,0.25,1000000,2,1.5592224597930908
8522,EAR,MissingValueString,0.25,1000000,2,1.5816264152526855
8523,EAR,MissingValueString,0.25,1000000,2,1.5659329891204834
8524,EAR,MissingValueString,0.25,1000000,2,1.5462148189544678
8525,EAR,MissingValueString,0.25,1000000,2,1.5479953289031982
8526,EAR,MissingValueString,0.25,1000000,2,1.550747632980347
8527,EAR,MissingValueString,0.25,1000000,2,1.5602669715881348
8528,EAR,MissingValueString,0.25,1000000,2,1.5360069274902344
8529,EAR,MissingValueString,0.25,1000000,2,1.5548031330108645
8530,EAR,MissingValueString,0.1,1000000,6,1.7012109756469729
8531,EAR,MissingValueString,0.1,1000000,6,1.6343145370483398
8532,EAR,MissingValueString,0.1,1000000,6,1.641920804977417
8533,EAR,MissingValueString,0.1,1000000,6,1.6350278854370115
8534,EAR,MissingValueString,0.1,1000000,6,1.65191912651062
8535,EAR,MissingValueString,0.1,1000000,6,1.6594038009643557
8536,EAR,MissingValueString,0.1,1000000,6,1.648627519607544
8537,EAR,MissingValueString,0.1,1000000,6,1.6597685813903809
8538,EAR,MissingValueString,0.1,1000000,6,1.6503994464874268
8539,EAR,MissingValueString,0.1,1000000,6,1.6751501560211182
8540,EAR,MissingValueString,0.25,1000000,4,1.752495288848877
8541,EAR,MissingValueString,0.25,1000000,4,1.788832664489746
8542,EAR,MissingValueString,0.25,1000000,4,1.730844497680664
8543,EAR,MissingValueString,0.25,1000000,4,1.673835277557373
8544,EAR,MissingValueString,0.25,1000000,4,1.6880810260772705
8545,EAR,MissingValueString,0.25,1000000,4,1.6917095184326172
8546,EAR,MissingValueString,0.25,1000000,4,1.6775524616241455
8547,EAR,MissingValueString,0.25,1000000,4,1.6752219200134275
8548,EAR,MissingValueString,0.25,1000000,4,1.7155721187591553
8549,EAR,MissingValueString,0.25,1000000,4,1.6910130977630615
8550,EAR,MissingValueString,0.1,1000000,8,1.785107135772705
8551,EAR,MissingValueString,0.1,1000000,8,1.9228861331939695
8552,EAR,MissingValueString,0.1,1000000,8,1.7340209484100342
8553,EAR,MissingValueString,0.1,1000000,8,1.740049123764038
8554,EAR,MissingValueString,0.1,1000000,8,1.730513095855713
8555,EAR,MissingValueString,0.1,1000000,8,1.766045093536377
8556,EAR,MissingValueString,0.1,1000000,8,1.7714791297912598
8557,EAR,MissingValueString,0.1,1000000,8,1.769782304763794
8558,EAR,MissingValueString,0.1,1000000,8,1.8122093677520752
8559,EAR,MissingValueString,0.1,1000000,8,1.792442798614502
8560,EAR,MissingValueString,0.5,1000000,2,2.131178140640259
8561,EAR,MissingValueString,0.5,1000000,2,2.0252950191497803
8562,EAR,MissingValueString,0.5,1000000,2,1.887247323989868
8563,EAR,MissingValueString,0.5,1000000,2,1.8425326347351076
8564,EAR,MissingValueString,0.5,1000000,2,1.8528573513031008
8565,EAR,MissingValueString,0.5,1000000,2,1.8803458213806152
8566,EAR,MissingValueString,0.5,1000000,2,1.8312959671020508
8567,EAR,MissingValueString,0.5,1000000,2,1.9063122272491453
8568,EAR,MissingValueString,0.5,1000000,2,1.9170351028442385
8569,EAR,MissingValueString,0.5,1000000,2,1.8781681060791016
8570,EAR,MissingValueString,0.1,1000000,10,1.979630708694458
8571,EAR,MissingValueString,0.1,1000000,10,1.908132791519165
8572,EAR,MissingValueString,0.1,1000000,10,1.861165761947632
8573,EAR,MissingValueString,0.1,1000000,10,1.904221534729004
8574,EAR,MissingValueString,0.1,1000000,10,1.8735907077789309
8575,EAR,MissingValueString,0.1,1000000,10,1.9106032848358157
8576,EAR,MissingValueString,0.1,1000000,10,1.8891685009002688
8577,EAR,MissingValueString,0.1,1000000,10,1.8807315826416016
8578,EAR,MissingValueString,0.1,1000000,10,1.8581516742706297
8579,EAR,MissingValueString,0.1,1000000,10,1.932724952697754
